Case_136,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Big
Case_136,estonge,Pass,
Case_136,vmadge,Pass,X-Rot (LR); Cerebellum/Tentorium
Case_33,Sofia,Pass,
Case_33,vfonov,Fail,Z-Scale (IS); Big
Case_33,alexliv,Pass,
Case_33,dandrews.qrater,Pass,X-Rot (LR); Cerebellum/Tentorium
Case_33,reza,Fail,Cerebellum!. X-Rot (LR); Cerebellum/Tentorium
Case_33,Neda,Pass,Z-Scale (IS); Big
Case_33,estonge,Pass,
Case_33,vmadge,Pass,X-Rot (LR); Cerebellum/Tentorium
Case_89,Sofia,Pass,
Case_89,vfonov,Pass,
Case_89,alexliv,Pass,
Case_89,dandrews.qrater,Pass,X-Rot (LR); Cerebellum/Tentorium
Case_89,reza,Pass,
Case_89,Neda,Pass,
Case_89,estonge,Pass,
Case_89,vmadge,Pass,
Case_28,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_28,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_28,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_28,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_28,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_28,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_28,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_28,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_120,Sofia,Fail,Y-Scale (AP); Big; Frontal
Case_120,vfonov,Fail,Y-Scale (AP); Big; Occipital
Case_120,alexliv,Fail,Y-Scale (AP); Big; Frontal. Z-Scale (IS); Big
Case_120,reza,Fail,Y-Scale (AP); Big; Frontal
Case_120,dandrews.qrater,Fail,y scale small frontal. Y-Scale (AP); Big; Frontal. X-Rot (LR); Cerebellum/Tentorium
Case_120,Neda,Fail,Y-scale (AP); Small; Frontal. Y-Scale (AP); Big; Frontal. Z-Scale (IS); Big
Case_120,estonge,Fail,Y-Scale (AP); Big; Frontal
Case_120,vmadge,Fail,Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal. Z-Scale (IS); Big
Case_46,Sofia,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_46,vfonov,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_46,alexliv,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_46,dandrews.qrater,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_46,reza,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_46,Neda,Fail,
Case_46,estonge,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_46,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_146,Sofia,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital
Case_146,vfonov,Fail,
Case_146,alexliv,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_146,reza,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital
Case_146,dandrews.qrater,Fail,X-Scale (LR); Small
Case_146,Neda,Fail,
Case_146,estonge,Fail,X-Scale (LR); Small
Case_146,vmadge,Fail,
Case_135,Sofia,Fail,Z-Scale (IS); Big
Case_135,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Big
Case_135,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal. Z-Scale (IS); Big
Case_135,reza,Fail,Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal. Z-Scale (IS); Big
Case_135,dandrews.qrater,Fail,
Case_135,Neda,Fail,
Case_135,estonge,Fail,
Case_135,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal. Z-Scale (IS); Big
Case_29,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_29,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_29,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_29,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_29,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_29,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_29,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_29,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_132,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Big
Case_132,vfonov,Fail,
Case_132,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Big
Case_132,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_132,dandrews.qrater,Fail,
Case_132,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Big
Case_132,estonge,Fail,Z-Scale (IS); Small
Case_132,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Big
Case_93,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_93,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_93,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_93,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_93,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_93,Neda,Fail,
Case_93,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_93,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_67,Sofia,Pass,
Case_67,vfonov,Fail,Z-Scale (IS); Big
Case_67,alexliv,Pass,Z-Scale (IS); Big
Case_67,dandrews.qrater,Pass,Z-Scale (IS); Big
Case_67,reza,Fail,X-Rot (LR); Cerebellum/Tentorium. X-Rot (LR); Orbitofrontal/Eyes
Case_67,Neda,Fail,Z-Scale (IS); Big
Case_67,estonge,Fail,Z-Scale (IS); Big
Case_67,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_21,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_21,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_21,alexliv,Fail,X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_21,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Big
Case_21,dandrews.qrater,Fail,
Case_21,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_21,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_21,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small
Case_75,Sofia,Pass,
Case_75,vfonov,Fail,Z-Scale (IS); Small
Case_75,alexliv,Fail,Z-Scale (IS); Small
Case_75,dandrews.qrater,Pass,Z-Scale (IS); Small
Case_75,reza,Fail,Z-Scale (IS); Small
Case_75,Neda,Fail,
Case_75,estonge,Fail,Z-Scale (IS); Small
Case_75,vmadge,Fail,X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_140,Sofia,Pass,
Case_140,vfonov,Pass,
Case_140,alexliv,Pass,
Case_140,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_140,dandrews.qrater,Pass,
Case_140,Neda,Fail,Z-Scale (IS); Big
Case_140,estonge,Pass,
Case_140,vmadge,Pass,X-Rot (LR); Cerebellum/Tentorium
Case_35,Sofia,Pass,
Case_35,vfonov,Fail,Z-Scale (IS); Big
Case_35,alexliv,Pass,X-Rot (LR); Cerebellum/Tentorium
Case_35,dandrews.qrater,Pass,Z-Scale (IS); Big
Case_35,reza,Fail,Z-Scale (IS); Big. X-Rot (LR); Cerebellum/Tentorium
Case_35,Neda,Fail,Z-Scale (IS); Big
Case_35,estonge,Pass,
Case_35,vmadge,Pass,X-Rot (LR); Cerebellum/Tentorium
Case_48,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_48,vfonov,Fail,Z-Scale (IS); Small
Case_48,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_48,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_48,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_48,Neda,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_48,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_48,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_116,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_116,vfonov,Fail,Z-Scale (IS); Small
Case_116,alexliv,Fail,Y-Scale (AP); Big; Occipital. Z-Scale (IS); Small
Case_116,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_116,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_116,Neda,Fail,Y-Scale (AP); Big; Occipital. Z-Scale (IS); Small
Case_116,estonge,Fail,Z-Scale (IS); Small
Case_116,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_43,Sofia,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_43,vfonov,Fail,
Case_43,alexliv,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_43,dandrews.qrater,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_43,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_43,Neda,Fail,
Case_43,estonge,Fail,Z-Scale (IS); Big
Case_43,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_74,Sofia,Pass,
Case_74,vfonov,Pass,
Case_74,alexliv,Pass,
Case_74,dandrews.qrater,Pass,
Case_74,reza,Pass,
Case_74,Neda,Pass,
Case_74,estonge,Pass,
Case_74,vmadge,Pass,
Case_58,Sofia,Pass,
Case_58,vfonov,Pass,
Case_58,alexliv,Pass,
Case_58,dandrews.qrater,Pass,Y-Scale (AP); Big; Occipital
Case_58,reza,Pass,
Case_58,Neda,Pass,
Case_58,estonge,Pass,
Case_58,vmadge,Pass,
Case_122,Sofia,Pass,
Case_122,vfonov,Fail,Z-Scale (IS); Big
Case_122,alexliv,Pass,
Case_122,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_122,dandrews.qrater,Pass,Z-Scale (IS); Small
Case_122,Neda,Fail,Z-Scale (IS); Big
Case_122,estonge,Pass,
Case_122,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_63,Sofia,Pass,
Case_63,vfonov,Fail,Y-Scale (AP); Big; Frontal
Case_63,alexliv,Pass,Y-Scale (AP); Big; Occipital
Case_63,dandrews.qrater,Pass,Y-Scale (AP); Big; Occipital
Case_63,reza,Fail,Y-Scale (AP); Big; Occipital
Case_63,Neda,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_63,estonge,Pass,Y-Scale (AP); Big; Occipital
Case_63,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Y-Scale (AP); Big; Occipital
Case_106,Sofia,Pass,
Case_106,vfonov,Fail,
Case_106,alexliv,Pass,Z-Scale (IS); Small
Case_106,dandrews.qrater,Fail,off center on coronal view LR axis. Z-Scale (IS); Small. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital
Case_106,reza,Fail,Z-Scale (IS); Small
Case_106,Neda,Fail,Z-Scale (IS); Small
Case_106,estonge,Fail,shear. Z-Scale (IS); Small
Case_106,vmadge,Fail,Y-Scale (AP); Big; Occipital. Z-Scale (IS); Small
Case_68,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_68,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_68,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_68,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_68,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_68,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_68,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_68,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Y-Scale (AP); Big; Frontal
Case_87,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_87,vfonov,Fail,x-scale big . Z-Scale (IS); Small
Case_87,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_87,dandrews.qrater,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_87,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_87,Neda,Fail,
Case_87,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_87,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_5,Sofia,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Frontal
Case_5,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_5,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_5,dandrews.qrater,Fail,Y-Scale (AP); Small; Occipital. X-Scale (LR); Small
Case_5,reza,Fail,X-Scale (LR); Small
Case_5,Neda,Fail,
Case_5,estonge,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Small; Occipital
Case_5,vmadge,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Small; Occipital
Case_18,Sofia,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_18,vfonov,Fail,Z-Scale (IS); Small
Case_18,alexliv,Fail,X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Z-Scale (IS); Small
Case_18,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_18,dandrews.qrater,Fail,Z-Scale (IS); Small
Case_18,Neda,Fail,Z-Scale (IS); Small
Case_18,estonge,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_18,vmadge,Fail,Z-Scale (IS); Small
Case_99,Sofia,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_99,vfonov,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_99,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_99,dandrews.qrater,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_99,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_99,Neda,Fail,
Case_99,estonge,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_99,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_119,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_119,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_119,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_119,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_119,dandrews.qrater,Fail,
Case_119,Neda,Fail,
Case_119,estonge,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_119,vmadge,Fail,
Case_38,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_38,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_38,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_38,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_38,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_38,Neda,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_38,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_38,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal
Case_34,Sofia,Pass,
Case_34,vfonov,Fail,Y-Scale (AP); Big; Occipital
Case_34,alexliv,Pass,
Case_34,dandrews.qrater,Pass,Y-Scale (AP); Big; Occipital
Case_34,reza,Fail,Z-Scale (IS); Small
Case_34,Neda,Pass,
Case_34,estonge,Pass,
Case_34,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_24,Sofia,Pass,
Case_24,vfonov,Pass,
Case_24,alexliv,Pass,
Case_24,reza,Pass,
Case_24,dandrews.qrater,Pass,
Case_24,Neda,Pass,Z-Scale (IS); Big
Case_24,estonge,Pass,
Case_24,vmadge,Pass,X-Rot (LR); Cerebellum/Tentorium
Case_13,Sofia,Pass,
Case_13,vfonov,Fail,
Case_13,alexliv,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Small; Occipital
Case_13,reza,Fail,Z-Scale (IS); Small
Case_13,dandrews.qrater,Fail,
Case_13,Neda,Fail,
Case_13,estonge,Fail,Z-Scale (IS); Small
Case_13,vmadge,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_69,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Big
Case_69,vfonov,Fail,
Case_69,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Big
Case_69,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_69,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_69,Neda,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Big
Case_69,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_69,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Big
Case_7,Sofia,Pass,
Case_7,vfonov,Fail,X-Scale (LR); Small
Case_7,alexliv,Fail,Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_7,dandrews.qrater,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital
Case_7,reza,Fail,Y-Scale (AP); Small; Occipital
Case_7,Neda,Fail,
Case_7,estonge,Fail,near. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital
Case_7,vmadge,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Small; Occipital
Case_129,Sofia,Pass,Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal
Case_129,vfonov,Fail,
Case_129,alexliv,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal
Case_129,reza,Fail,Y-Scale (AP); Big; Occipital
Case_129,dandrews.qrater,Pass,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_129,Neda,Fail,X-Rot (LR); Orbitofrontal/Eyes. Y-Scale (AP); Big; Frontal
Case_129,estonge,Fail,Y-Scale (AP); Big; Occipital
Case_129,vmadge,Fail,Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal
Case_84,Sofia,Fail,
Case_84,vfonov,Fail,"z-shift,. Z-Scale (IS); Big"
Case_84,alexliv,Fail,
Case_84,dandrews.qrater,Fail,total fail
Case_84,reza,Fail,
Case_84,Neda,Fail,
Case_84,estonge,Fail,
Case_84,vmadge,Fail,
Case_133,Sofia,Fail,X-Scale (LR); Small
Case_133,vfonov,Fail,shift & scaling
Case_133,alexliv,Fail,Off-center. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Big
Case_133,reza,Fail,Y-Scale (AP); Big; Frontal. Z-Scale (IS); Big
Case_133,dandrews.qrater,Fail,Y-Scale (AP); Small; Occipital. Y-Scale (AP); Big; Frontal. Z-Scale (IS); Big
Case_133,Neda,Fail,
Case_133,estonge,Fail,
Case_133,vmadge,Fail,
Case_9,Sofia,Pass,
Case_9,vfonov,Pass,
Case_9,alexliv,Pass,
Case_9,dandrews.qrater,Pass,LR big. Z-Scale (IS); Big
Case_9,reza,Pass,
Case_9,Neda,Pass,
Case_9,estonge,Pass,
Case_9,vmadge,Pass,Y-Scale (AP); Big; Occipital
Case_32,Sofia,Fail,X-Scale (LR); Small. Z-Scale (IS); Small
Case_32,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Scale (LR); Small
Case_32,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_32,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_32,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_32,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_32,estonge,Fail,X-Scale (LR); Small. Z-Scale (IS); Small
Case_32,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital
Case_80,Sofia,Pass,
Case_80,vfonov,Pass,
Case_80,alexliv,Pass,
Case_80,dandrews.qrater,Pass,Y-Scale (AP); Big; Frontal. Z-Scale (IS); Big
Case_80,reza,Fail,Z-Scale (IS); Big
Case_80,Neda,Fail,Z-Scale (IS); Big
Case_80,estonge,Pass,near
Case_80,vmadge,Pass,Y-Scale (AP); Big; Frontal
Case_4,Sofia,Pass,
Case_4,vfonov,Pass,
Case_4,alexliv,Fail,Y-Scale (AP); Big; Occipital
Case_4,dandrews.qrater,Pass,Y-Scale (AP); Big; Occipital
Case_4,reza,Pass,
Case_4,Neda,Pass,
Case_4,estonge,Pass,
Case_4,vmadge,Pass,Y-Scale (AP); Big; Occipital
Case_1,alexliv,Fail,Y-Scale (AP); Big; Occipital. X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_1,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes. Y-Scale (AP); Small; Occipital
Case_1,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_1,dandrews.qrater,Fail,Z-Scale (IS); Big
Case_1,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Big
Case_1,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_1,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_1,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Small; Occipital
Case_47,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_47,vfonov,Fail,Y-Scale (AP); Big; Frontal
Case_47,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_47,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_47,reza,Fail,Y-Scale (AP); Big; Occipital
Case_47,Neda,Fail,Y-Scale (AP); Small; Occipital
Case_47,estonge,Fail,Y-Scale (AP); Big; Occipital
Case_47,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_14,Sofia,Pass,
Case_14,vfonov,Pass,
Case_14,alexliv,Pass,Z-Scale (IS); Big
Case_14,reza,Fail,Z-Scale (IS); Big
Case_14,dandrews.qrater,Pass,
Case_14,Neda,Fail,Y-Scale (AP); Big; Occipital
Case_14,estonge,Pass,
Case_14,vmadge,Pass,Y-Scale (AP); Big; Occipital
Case_111,Sofia,Pass,
Case_111,vfonov,Fail,Y-Scale (AP); Big; Frontal
Case_111,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. Y-Scale (AP); Big; Occipital
Case_111,dandrews.qrater,Pass,Y-Scale (AP); Big; Occipital
Case_111,reza,Fail,
Case_111,Neda,Fail,Y-Scale (AP); Big; Occipital
Case_111,estonge,Fail,X Big. Z-Scale (IS); Big
Case_111,vmadge,Pass,Y-Scale (AP); Big; Occipital
Case_124,Sofia,Pass,
Case_124,vfonov,Fail,Z-Scale (IS); Big
Case_124,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_124,reza,Fail,I really don't know what to do with this one. Cerebellum is torturing me.. X-Rot (LR); Cerebellum/Tentorium
Case_124,dandrews.qrater,Pass,
Case_124,Neda,Fail,Z-Scale (IS); Big
Case_124,estonge,Pass,
Case_124,vmadge,Pass,X-Rot (LR); Cerebellum/Tentorium
Case_59,Sofia,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_59,vfonov,Fail,Z-Scale (IS); Small
Case_59,alexliv,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_59,dandrews.qrater,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_59,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_59,Neda,Fail,Z-Scale (IS); Small
Case_59,estonge,Fail,Z-Scale (IS); Small
Case_59,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_6,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_6,vfonov,Fail,Z-Scale (IS); Big
Case_6,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_6,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
